"ConditionName","ConditionSNOMED","PathogenName","PathogenTaxonID","Fatalities","CountryName","CountryISO","Admin1Name","Admin1ISO","Admin2Name","CityName","PeriodStartDate","PeriodEndDate","PartOfCumulativeCountSeries","AgeRange","Subpopulation","PlaceOfAcquisition","DiagnosisCertainty","SourceName","CountValue"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","TEXAS","US-TX","BEXAR COUNTY","SAN ANTONIO","1925-01-04","1925-01-10","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","TEXAS","US-TX","BEXAR COUNTY","SAN ANTONIO","1925-01-11","1925-01-17","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","TEXAS","US-TX","BEXAR COUNTY","SAN ANTONIO","1924-01-20","1924-01-26","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","TEXAS","US-TX","BEXAR COUNTY","SAN ANTONIO","1924-07-13","1924-07-19","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","TEXAS","US-TX","BEXAR COUNTY","SAN ANTONIO","1924-08-17","1924-08-23","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","TEXAS","US-TX","BEXAR COUNTY","SAN ANTONIO","1925-01-04","1925-01-10","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","TEXAS","US-TX","BEXAR COUNTY","SAN ANTONIO","1925-01-11","1925-01-17","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","KENTUCKY","US-KY","KENTON COUNTY","COVINGTON","1924-08-31","1924-09-06","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","KENTUCKY","US-KY","KENTON COUNTY","COVINGTON","1924-08-31","1924-09-06","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","ILLINOIS","US-IL","PEORIA COUNTY","PEORIA","1924-09-21","1924-09-27","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","ILLINOIS","US-IL","PEORIA COUNTY","PEORIA","1924-09-21","1924-09-27","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","VIRGINIA","US-VA","CITY OF ROANOKE","ROANOKE","1924-02-24","1924-03-01","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","VIRGINIA","US-VA","CITY OF ROANOKE","ROANOKE","1924-02-24","1924-03-01","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","SACRAMENTO COUNTY","SACRAMENTO","1925-01-04","1925-01-10","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","SACRAMENTO COUNTY","SACRAMENTO","1925-01-04","1925-01-10","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","HARTFORD COUNTY","HARTFORD","1924-07-13","1924-07-19","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","HARTFORD COUNTY","HARTFORD","1924-08-10","1924-08-16","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","HARTFORD COUNTY","HARTFORD","1924-08-17","1924-08-23","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","HARTFORD COUNTY","HARTFORD","1924-08-31","1924-09-06","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","HARTFORD COUNTY","HARTFORD","1924-09-21","1924-09-27","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","HARTFORD COUNTY","HARTFORD","1925-01-04","1925-01-10","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","HARTFORD COUNTY","HARTFORD","1924-07-13","1924-07-19","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","HARTFORD COUNTY","HARTFORD","1924-08-10","1924-08-16","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","HARTFORD COUNTY","HARTFORD","1924-08-17","1924-08-23","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","HARTFORD COUNTY","HARTFORD","1924-08-31","1924-09-06","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","HARTFORD COUNTY","HARTFORD","1924-09-21","1924-09-27","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","HARTFORD COUNTY","HARTFORD","1925-01-04","1925-01-10","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","NEW JERSEY","US-NJ","MERCER COUNTY","TRENTON","1924-09-21","1924-09-27","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","NEW JERSEY","US-NJ","MERCER COUNTY","TRENTON","1924-09-21","1924-09-27","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","MICHIGAN","US-MI","SAGINAW COUNTY","SAGINAW","1924-09-21","1924-09-27","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","MICHIGAN","US-MI","SAGINAW COUNTY","SAGINAW","1924-09-21","1924-09-27","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","INDIANA","US-IN","ALLEN COUNTY","FORT WAYNE","1924-02-24","1924-03-01","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","INDIANA","US-IN","ALLEN COUNTY","FORT WAYNE","1924-08-17","1924-08-23","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","INDIANA","US-IN","ALLEN COUNTY","FORT WAYNE","1924-02-24","1924-03-01","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","INDIANA","US-IN","ALLEN COUNTY","FORT WAYNE","1924-08-17","1924-08-23","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","YELLOWSTONE COUNTY","BILLINGS","1924-08-31","1924-09-06","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","YELLOWSTONE COUNTY","BILLINGS","1924-09-21","1924-09-27","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","MONTANA","US-MT","YELLOWSTONE COUNTY","BILLINGS","1924-08-31","1924-09-06","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","MONTANA","US-MT","YELLOWSTONE COUNTY","BILLINGS","1924-09-21","1924-09-27","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","NEVADA","US-NV","WASHOE COUNTY","RENO","1925-01-04","1925-01-10","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","NEVADA","US-NV","WASHOE COUNTY","RENO","1925-01-04","1925-01-10","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","NORTH CAROLINA","US-NC","WAKE COUNTY","RALEIGH","1924-08-31","1924-09-06","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","NORTH CAROLINA","US-NC","WAKE COUNTY","RALEIGH","1924-08-31","1924-09-06","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","FLORIDA","US-FL","PINELLAS COUNTY","ST. PETERSBURG","1924-07-13","1924-07-19","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","FLORIDA","US-FL","PINELLAS COUNTY","ST. PETERSBURG","1924-08-10","1924-08-16","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","FLORIDA","US-FL","PINELLAS COUNTY","ST. PETERSBURG","1924-08-17","1924-08-23","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","FLORIDA","US-FL","PINELLAS COUNTY","ST. PETERSBURG","1924-08-31","1924-09-06","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","FLORIDA","US-FL","PINELLAS COUNTY","ST. PETERSBURG","1924-09-21","1924-09-27","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","FLORIDA","US-FL","PINELLAS COUNTY","ST. PETERSBURG","1924-07-13","1924-07-19","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","FLORIDA","US-FL","PINELLAS COUNTY","ST. PETERSBURG","1924-08-10","1924-08-16","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","FLORIDA","US-FL","PINELLAS COUNTY","ST. PETERSBURG","1924-08-17","1924-08-23","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","FLORIDA","US-FL","PINELLAS COUNTY","ST. PETERSBURG","1924-08-31","1924-09-06","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","FLORIDA","US-FL","PINELLAS COUNTY","ST. PETERSBURG","1924-09-21","1924-09-27","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","ARKANSAS","US-AR","MADISON COUNTY","ROCK","1924-08-31","1924-09-06","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","1","UNITED STATES OF AMERICA","US","ARKANSAS","US-AR","MADISON COUNTY","ROCK","1924-08-31","1924-09-06","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-08-08","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-08-15","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-08-22","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-08-29","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-09-05","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-09-12","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-09-19","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-09-26","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-10-03","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-10-10","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-10-17","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-10-24","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-03-26","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-04-02","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-04-09","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-04-16","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-04-23","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-04-30","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-05-07","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-05-14","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-05-21","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-05-28","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-06-04","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-06-11","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-06-18","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-06-25","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-07-02","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-07-09","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-07-16","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-07-23","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-07-30","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-08-06","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-08-13","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-08-20","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-08-27","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-09-03","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-09-10","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-09-17","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-09-24","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-10-01","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-10-08","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-10-15","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-10-22","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-10-29","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-11-05","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","7"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-11-12","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","7"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-11-19","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","7"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-11-26","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","7"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-12-03","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","7"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-12-10","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","7"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-12-17","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","7"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-12-24","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","7"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2016-01-01","2016-12-31","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","7"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2017-01-01","2017-03-04","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2017-01-01","2017-03-11","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2017-01-01","2017-03-18","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2017-01-01","2017-03-25","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2017-01-01","2017-04-01","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2017-01-01","2017-04-08","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2017-01-01","2017-04-15","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2017-01-01","2017-04-22","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2017-01-01","2017-04-29","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2017-01-01","2017-05-06","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","4"
